_id,state_id,state_abbr,year,population,violent_crime,homicide,rape_legacy,robbery,aggravated_assault,property_crime,burglary,larceny,motor_vehicle_theft
ObjectId("5ea70f350e750000200365c9"),36,NM,1992,1581000,14781,141,990,2202,11448,86942,23896,57072,5974
ObjectId("5ea70f350e750000200365ca"),36,NM,1993,1616000,15024,130,842,2237,11815,86236,22966,56723,6547
ObjectId("5ea70f350e750000200365cb"),36,NM,1994,1654000,14708,177,866,2329,11336,87638,21945,57343,8350
ObjectId("5ea70f350e750000200365cc"),36,NM,2017,2093395,16300,144,,3732,11180,81865,17872,52284,11709
ObjectId("5ea70f350e750000200365cd"),36,NM,2018,2095428,17949,167,,2830,13598,71657,16088,45390,10179
ObjectId("5ea70f350e750000200365ce"),36,NM,2016,2085432,14585,139,1526,2737,10182,81930,17280,52907,11743
ObjectId("5ea70f350e750000200365cf"),38,NY,1996,18185000,132206,1353,4174,61822,64857,619250,129828,399522,89900
ObjectId("5ea70f350e750000200365d0"),38,NY,1997,18137000,124890,1093,4075,56094,63628,584438,118306,386435,79697
ObjectId("5ea70f350e750000200365d1"),38,NY,1998,18175000,115915,924,3843,49125,62023,536287,104821,363295,68171
ObjectId("5ea70f350e750000200365d2"),38,NY,1999,18196601,107147,903,3563,43821,58860,489596,93217,338118,58261
ObjectId("5ea70f350e750000200365d3"),38,NY,2000,18976457,105111,952,3530,40539,60090,483078,87946,340901,54231
ObjectId("5ea70f350e750000200365d4"),38,NY,2001,19084350,98022,960,3546,36555,56961,458003,80400,329316,48287
ObjectId("5ea70f350e750000200365d5"),38,NY,2002,19134293,95030,909,3885,36653,53583,442091,76700,318025,47366
ObjectId("5ea70f350e750000200365d6"),38,NY,2003,19212425,89486,934,3775,35790,48987,432079,75453,311422,45204
ObjectId("5ea70f350e750000200365d7"),38,NY,2004,19280727,84914,889,3608,33506,46911,422734,70696,311036,41002
ObjectId("5ea70f350e750000200365d8"),38,NY,2005,19315721,85839,874,3636,35179,46150,405990,68034,302220,35736
ObjectId("5ea70f350e750000200365d9"),38,NY,2006,19306183,84016,922,3168,34459,45467,398577,68617,297827,32133
ObjectId("5ea70f350e750000200365da"),38,NY,2007,19297729,79962,805,2928,31085,45144,383624,64914,290681,28029
ObjectId("5ea70f350e750000200365db"),38,NY,2008,19490297,77546,836,2798,31787,42125,388599,65544,297962,25093
ObjectId("5ea70f350e750000200365dc"),38,NY,2009,19541453,75110,781,2582,28141,43606,377537,62769,292897,21871
ObjectId("5ea70f350e750000200365dd"),38,NY,2010,19395206,76492,868,2797,28630,44197,379710,65839,293232,20639
ObjectId("5ea70f350e750000200365de"),38,NY,2011,19501616,77463,769,2751,28405,45538,371837,65227,287361,19249
ObjectId("5ea70f350e750000200365df"),38,NY,2012,19576125,79535,683,2837,28633,47382,375268,64389,293562,17317
ObjectId("5ea70f350e750000200365e0"),38,NY,1995,18136000,152683,1550,4290,72492,74351,674342,146562,425184,102596
ObjectId("5ea70f350e750000200365e1"),38,NY,2015,19747183,75126,613,4414,23879,44493,317225,44117,257837,15271
ObjectId("5ea70f350e750000200365e2"),38,NY,2013,19695680,77563,644,2575,27241,46130,358603,56444,286676,15483
ObjectId("5ea70f350e750000200365e3"),38,NY,2014,19748858,75972,616,4316,24036,45295,339113,50738,272624,15751
ObjectId("5ea70f350e750000200365e4"),38,NY,1979,17649000,161906,2092,5394,93471,60949,933234,308302,500589,124343
ObjectId("5ea70f350e750000200365e5"),38,NY,1980,17506690,180235,2228,5405,112273,60329,1029749,360925,535783,133041
ObjectId("5ea70f350e750000200365e6"),38,NY,1981,17594000,188178,2166,5479,120344,60189,1026757,350422,539486,136849
ObjectId("5ea70f350e750000200365e7"),38,NY,1982,17659000,174833,2013,5159,107843,59818,967369,295245,534244,137880
ObjectId("5ea70f350e750000200365e8"),38,NY,1983,17667000,161489,1958,5296,94783,59452,881322,249115,504346,127861
ObjectId("5ea70f350e750000200365e9"),38,NY,1984,17735000,162157,1786,5599,89900,64872,826969,222956,488621,115392
ObjectId("5ea70f350e750000200365ea"),38,NY,1985,17783000,165365,1683,5706,89706,68270,828446,219633,502276,106537
ObjectId("5ea70f350e750000200365eb"),38,NY,1986,17772000,175210,1907,5415,91360,76528,849827,217010,519570,113247
ObjectId("5ea70f350e750000200365ec"),38,NY,1987,17825000,179691,2016,5537,89721,82417,881330,216826,539175,125329
ObjectId("5ea70f350e750000200365ed"),38,NY,1988,17898000,196396,2244,5479,97434,91239,932845,218060,560887,153898
ObjectId("5ea70f350e750000200365ee"),38,NY,1989,17950000,203042,2246,5242,103983,91571,926596,211130,544459,171007
ObjectId("5ea70f350e750000200365ef"),38,NY,1990,17990455,212458,2605,5368,112380,92105,932416,208813,536012,187591
ObjectId("5ea70f350e750000200365f0"),38,NY,1991,18058000,210184,2571,5085,112342,90186,917467,204499,531681,181287
ObjectId("5ea70f350e750000200365f1"),38,NY,1992,18119000,203311,2397,5152,108154,87608,858178,193548,495708,168922
ObjectId("5ea70f350e750000200365f2"),38,NY,1993,18197000,195352,2420,5008,102122,85802,814824,181709,481166,151949
ObjectId("5ea70f350e750000200365f3"),38,NY,1994,18169000,175433,2016,4700,86617,82100,745845,164650,452322,128873
ObjectId("5ea70f350e750000200365f4"),38,NY,2017,19590719,70746,550,,20122,43777,293390,34928,245093,13369
ObjectId("5ea70f350e750000200365f5"),38,NY,2018,19542209,68495,562,,18187,43171,281507,31137,237233,13137
ObjectId("5ea70f350e750000200365f6"),38,NY,2016,19836286,74315,629,6260,22310,45095,305224,39850,250990,14384
ObjectId("5ea70f350e750000200365f7"),32,NC,1996,7323000,43068,619,2289,12001,28159,361616,98539,238511,24566
ObjectId("5ea70f350e750000200365f8"),32,NC,1997,7425000,45071,614,2348,12817,29292,362672,100002,238228,24442
ObjectId("5ea70f350e750000200365f9"),32,NC,1998,7546000,43723,612,2311,12133,28667,357892,99951,233325,24616
ObjectId("5ea70f350e750000200365fa"),32,NC,1999,7650789,41474,552,2155,12087,26680,354497,98457,230463,25577
ObjectId("5ea70f350e750000200365fb"),32,NC,2000,8049313,40051,560,2181,12595,24715,355921,97888,232767,25266
ObjectId("5ea70f350e750000200365fc"),32,NC,2001,8206105,40465,505,2083,13304,24573,363777,101889,237241,24647
ObjectId("5ea70f350e750000200365fd"),32,NC,2002,8305820,39118,548,2196,12205,24169,353708,99535,229307,24866
ObjectId("5ea70f350e750000200365fe"),32,NC,2003,8421190,38243,506,2139,12229,23369,359660,100687,232081,26892
ObjectId("5ea70f350e750000200365ff"),32,NC,2004,8540468,38244,532,2339,11782,23591,355328,101193,227147,26988
ObjectId("5ea70f350e75000020036600"),32,NC,2005,8672459,40650,585,2302,12635,25128,353855,104298,221091,28466
ObjectId("5ea70f350e75000020036601"),32,NC,2006,8856505,42088,539,2495,13468,25586,364549,107333,227114,30102
ObjectId("5ea70f350e75000020036602"),32,NC,2007,9061032,42231,584,2386,13534,25727,369893,108700,233241,27952
ObjectId("5ea70f350e75000020036603"),32,NC,2008,9222414,43125,599,2296,14323,25907,372763,111556,234480,26727
ObjectId("5ea70f350e75000020036604"),32,NC,2009,9380884,37946,489,2306,11825,23326,343707,107830,215923,19954
ObjectId("5ea70f350e75000020036605"),32,NC,2010,9560234,34679,474,2002,9620,22583,329202,102826,208057,18319
ObjectId("5ea70f350e75000020036606"),32,NC,2011,9651103,33421,498,1959,9448,21516,337806,105534,215453,16819
ObjectId("5ea70f350e75000020036607"),32,NC,2012,9748364,34464,479,1984,9392,22609,328594,99323,213151,16120
ObjectId("5ea70f350e75000020036608"),32,NC,2013,9848917,33587,463,1790,9275,21325,305631,90182,201043,14406
ObjectId("5ea70f350e75000020036609"),32,NC,2014,9940387,32718,498,1738,8411,21377,285498,79266,192609,13623
ObjectId("5ea70f350e7500002003660a"),32,NC,1995,7195000,46508,677,2320,12896,30615,359256,101995,234911,22350
ObjectId("5ea70f350e7500002003660b"),32,NC,2015,10035186,34734,517,1886,8821,22805,275915,74760,187732,13423
ObjectId("5ea70f350e7500002003660c"),32,NC,1979,5606000,25009,600,1137,4327,18945,220113,72687,134903,12523
ObjectId("5ea70f350e7500002003660d"),32,NC,1980,5843665,26589,619,1324,4810,19836,244585,83150,148804,12631
ObjectId("5ea70f350e7500002003660e"),32,NC,1981,5951000,25986,541,1351,4809,19285,243012,79545,151679,11788
ObjectId("5ea70f350e7500002003660f"),32,NC,1982,6019000,26865,545,1322,5168,19830,246593,78787,156701,11105
ObjectId("5ea70f350e75000020036610"),32,NC,1983,6082000,24911,490,1332,4840,18249,229540,72348,147068,10124
ObjectId("5ea70f350e75000020036611"),32,NC,1984,6165000,24885,539,1330,4612,18404,224437,69747,143700,10990
ObjectId("5ea70f350e75000020036612"),32,NC,1985,6255000,26327,520,1488,4893,19426,231465,71985,147530,11950
ObjectId("5ea70f350e75000020036613"),32,NC,1986,6331000,30128,515,1673,5551,22389,244121,77557,153378,13186
ObjectId("5ea70f350e75000020036614"),32,NC,1987,6413000,31039,519,1863,6023,22634,267157,86964,165841,14352
ObjectId("5ea70f350e75000020036615"),32,NC,1988,6526000,32753,510,1833,7085,23325,284557,90791,177426,16340
ObjectId("5ea70f350e75000020036616"),32,NC,1989,6571000,35902,584,1964,8770,24584,309323,98792,191783,18748
ObjectId("5ea70f350e75000020036617"),32,NC,1990,6628637,41332,711,2272,10082,28267,322306,101444,202059,18803
ObjectId("5ea70f350e75000020036618"),32,NC,1991,6737000,44355,769,2331,11990,29265,352368,114009,218192,20167
ObjectId("5ea70f350e75000020036619"),32,NC,1992,6843000,46600,723,2455,12784,30638,350447,113117,217717,19613
ObjectId("5ea70f350e7500002003661a"),32,NC,1993,6945000,47178,785,2379,13364,30650,345377,105270,220071,20036
ObjectId("5ea70f350e7500002003661b"),32,NC,1994,7070000,46308,772,2334,12811,30391,351397,104118,225937,21342
ObjectId("5ea70f350e7500002003661c"),32,NC,2017,10270800,38043,622,,9884,25593,265483,65247,184119,16117
ObjectId("5ea70f350e7500002003661d"),32,NC,2018,10383620,39210,628,,8423,27526,258979,62290,179057,17632
ObjectId("5ea70f350e7500002003661e"),32,NC,2016,10156689,37767,678,2849,9336,24906,277765,72082,190377,15306
ObjectId("5ea70f350e7500002003661f"),33,ND,1996,644000,541,14,155,71,301,16648,1991,13433,1224
ObjectId("5ea70f350e75000020036620"),33,ND,1997,641000,559,6,159,41,353,16821,2300,13367,1154
ObjectId("5ea70f350e75000020036621"),33,ND,1998,638000,570,7,212,65,286,16535,2274,13134,1127
ObjectId("5ea70f350e75000020036622"),33,ND,1999,633666,424,10,142,56,216,14748,2337,11375,1036
ObjectId("5ea70f350e75000020036623"),33,ND,2000,642200,523,4,169,56,294,14171,2093,11092,986
ObjectId("5ea70f350e75000020036624"),33,ND,2001,636550,505,7,164,60,274,14834,2165,11583,1086
ObjectId("5ea70f350e75000020036625"),33,ND,2002,633911,496,5,163,58,270,14762,2243,11501,1018
ObjectId("5ea70f350e75000020036626"),33,ND,2003,633400,508,9,160,53,286,13364,1959,10327,1078
ObjectId("5ea70f350e75000020036627"),33,ND,2004,636308,558,8,177,43,330,12493,2040,9516,937
ObjectId("5ea70f350e75000020036628"),33,ND,2005,634605,706,12,180,54,460,12848,2043,9732,1073
ObjectId("5ea70f350e75000020036629"),33,ND,2006,635867,1255,14,241,75,925,13359,2601,9672,1086
ObjectId("5ea70f350e7500002003662a"),33,ND,2007,639715,1343,17,252,75,999,12796,2314,9500,982
ObjectId("5ea70f350e7500002003662b"),33,ND,2008,641481,1441,11,331,73,1026,13029,2336,9782,911
ObjectId("5ea70f350e7500002003662c"),33,ND,2009,646844,1723,12,296,107,1308,12813,2426,9474,913
ObjectId("5ea70f350e7500002003662d"),33,ND,2010,674629,1548,10,245,90,1203,12010,2000,9137,873
ObjectId("5ea70f350e7500002003662e"),33,ND,2011,684740,1699,24,266,91,1318,13334,2458,9891,985
ObjectId("5ea70f350e7500002003662f"),33,ND,2012,701345,1723,25,279,127,1292,14297,2429,10687,1181
ObjectId("5ea70f350e75000020036630"),33,ND,2014,740040,2001,23,275,175,1421,15857,2751,11559,1547
ObjectId("5ea70f350e75000020036631"),33,ND,2016,755548,1905,16,342,181,1352,17451,3248,12249,1954
ObjectId("5ea70f350e75000020036632"),33,ND,1995,641000,556,6,146,64,340,17817,2248,14421,1148
ObjectId("5ea70f350e75000020036633"),33,ND,2015,756835,1949,21,285,159,1378,17716,3296,12686,1734
ObjectId("5ea70f350e75000020036634"),33,ND,2013,723857,1979,16,288,161,1447,15356,2979,10942,1435
ObjectId("5ea70f350e75000020036635"),33,ND,1979,657000,403,10,54,65,274,17703,3029,13607,1067
ObjectId("5ea70f350e75000020036636"),33,ND,1980,652437,352,8,62,50,232,18984,3186,14629,1169
ObjectId("5ea70f350e75000020036637"),33,ND,1981,658000,444,15,57,85,287,19237,3294,14859,1084
ObjectId("5ea70f350e75000020036638"),33,ND,1982,670000,414,5,66,85,258,17328,3074,13314,940
ObjectId("5ea70f350e75000020036639"),33,ND,1983,680000,365,14,85,53,213,17828,2967,13983,878
ObjectId("5ea70f350e7500002003663a"),33,ND,1984,686000,368,8,90,53,217,17354,2738,13856,760
ObjectId("5ea70f350e7500002003663b"),33,ND,1985,685000,322,7,50,44,221,18032,2925,14297,810
ObjectId("5ea70f350e7500002003663c"),33,ND,1986,679000,348,7,79,47,215,17343,2615,13914,814
ObjectId("5ea70f350e7500002003663d"),33,ND,1987,672000,382,10,63,51,258,18656,3060,14768,828
ObjectId("5ea70f350e7500002003663e"),33,ND,1988,663000,392,12,74,54,252,17695,2902,14007,786
ObjectId("5ea70f350e7500002003663f"),33,ND,1989,660000,417,4,78,61,274,16485,2369,13370,746
ObjectId("5ea70f350e75000020036640"),33,ND,1990,638800,472,5,114,50,303,18196,2725,14621,850
ObjectId("5ea70f350e75000020036641"),33,ND,1991,635000,415,7,116,51,241,17326,2367,14154,805
ObjectId("5ea70f350e75000020036642"),33,ND,1992,636000,530,12,148,50,320,17935,2487,14498,950
ObjectId("5ea70f350e75000020036643"),33,ND,1993,635000,522,11,149,53,309,17387,2370,14073,944
ObjectId("5ea70f350e75000020036644"),33,ND,1994,638000,522,1,149,71,301,16933,2070,13899,964
ObjectId("5ea70f350e75000020036645"),33,ND,2017,755176,2133,10,,183,1534,16653,2947,11944,1762
ObjectId("5ea70f350e75000020036646"),33,ND,2018,760077,2133,18,,158,1560,15507,2724,11008,1775
ObjectId("5ea70f350e75000020036647"),39,OH,2016,11622554,35759,683,5589,12574,16748,300945,67081,214102,19762
ObjectId("5ea70f350e75000020036648"),39,OH,1981,10776000,53509,799,3339,25529,23842,533498,160951,326770,45777
ObjectId("5ea70f350e75000020036649"),39,OH,2005,11470685,40162,590,4671,18673,16228,420705,100183,279051,41471
ObjectId("5ea70f350e7500002003664a"),39,OH,1997,11186000,48706,523,4566,17755,25862,455799,94972,315908,45419
ObjectId("5ea70f350e7500002003664b"),39,OH,1998,11209000,40628,443,4543,14960,20682,444438,90805,310612,43021
ObjectId("5ea70f350e7500002003664c"),39,OH,1999,11256654,35616,397,4129,14405,16685,414264,87023,288049,39192
ObjectId("5ea70f350e7500002003664d"),39,OH,2000,11353140,37935,418,4271,15610,17636,420939,88636,293277,39026
ObjectId("5ea70f350e7500002003664e"),39,OH,2001,11389785,40023,452,4466,17199,17906,435115,96910,295976,42229
ObjectId("5ea70f350e7500002003664f"),39,OH,2002,11408699,40128,526,4809,17871,16922,428976,99164,287045,42767
ObjectId("5ea70f350e75000020036650"),39,OH,2003,11437680,38185,526,4660,16895,16104,417483,95083,281383,41017
ObjectId("5ea70f350e75000020036651"),39,OH,2004,11450143,38787,506,4744,17429,16108,419337,96518,282168,40651
ObjectId("5ea70f350e75000020036652"),39,OH,2006,11478006,41491,560,4770,19418,16743,423334,105639,279718,37977
ObjectId("5ea70f350e75000020036653"),39,OH,2007,11466917,40759,529,4661,18351,17218,397681,99049,264677,33955
ObjectId("5ea70f350e75000020036654"),39,OH,2008,11485910,40436,547,4531,18706,16652,391667,102428,260788,28451
ObjectId("5ea70f350e75000020036655"),39,OH,2009,11542645,38305,527,4119,17670,15989,376446,104009,249777,22660
ObjectId("5ea70f350e75000020036656"),39,OH,2010,11537968,36306,479,3730,16486,15611,376836,107125,248581,21130
ObjectId("5ea70f350e75000020036657"),39,OH,2011,11541007,35218,500,3679,15991,15048,380572,112901,246744,20927
ObjectId("5ea70f350e75000020036658"),39,OH,2012,11553031,34827,478,3813,15396,15140,370435,105312,245372,19751
ObjectId("5ea70f350e75000020036659"),39,OH,1996,11173000,47896,538,4617,18336,24405,449935,93336,311071,45528
ObjectId("5ea70f350e7500002003665a"),39,OH,1995,11151000,53799,600,4835,19931,28433,437424,93539,297624,46261
ObjectId("5ea70f350e7500002003665b"),39,OH,2015,11605090,34373,522,3990,12617,15793,303743,69994,216354,17395
ObjectId("5ea70f350e7500002003665c"),39,OH,1982,10791000,47126,676,3223,19809,23418,485468,141316,302962,41190
ObjectId("5ea70f350e7500002003665d"),39,OH,2013,11572005,33722,478,3594,14483,14370,338414,91090,227799,19525
ObjectId("5ea70f350e7500002003665e"),39,OH,2014,11596998,33130,464,3825,12780,14658,322517,79466,224942,18109
ObjectId("5ea70f350e7500002003665f"),39,OH,1979,10731000,49092,865,3409,20909,23909,501389,138128,316162,47099
ObjectId("5ea70f350e75000020036660"),39,OH,1980,10766808,53646,871,3696,24082,24997,531141,157874,327322,45945
ObjectId("5ea70f350e75000020036661"),39,OH,1983,10746000,42759,600,3387,17132,21640,441362,124179,280156,37027
ObjectId("5ea70f350e75000020036662"),39,OH,1984,10752000,41430,551,3734,15656,21489,418011,112887,266148,38976
ObjectId("5ea70f350e75000020036663"),39,OH,1985,10744000,41000,554,3966,14301,22179,408882,104920,266066,37896
ObjectId("5ea70f350e75000020036664"),39,OH,1986,10752000,45260,595,4151,15283,25231,423387,106212,276779,40396
ObjectId("5ea70f350e75000020036665"),39,OH,1987,10784000,45436,630,4305,16511,23990,447964,114580,292093,41291
ObjectId("5ea70f350e75000020036666"),39,OH,1988,10872000,49144,585,4632,17546,26381,455890,112130,300355,43405
ObjectId("5ea70f350e75000020036667"),39,OH,1989,10907000,51109,652,4872,18635,26950,465143,111057,306609,47477
ObjectId("5ea70f350e75000020036668"),39,OH,1990,10847115,54904,663,5075,20451,28715,470469,106575,310673,53221
ObjectId("5ea70f350e75000020036669"),39,OH,1991,10939000,61460,783,5748,23536,31393,489100,115423,318933,54744
ObjectId("5ea70f350e7500002003666a"),39,OH,1992,11016000,57935,724,5739,21925,29547,456017,104357,299774,51886
ObjectId("5ea70f350e7500002003666b"),39,OH,1993,11091000,55915,667,5444,21373,28431,441550,97394,295880,48276
ObjectId("5ea70f350e7500002003666c"),39,OH,1994,11102000,53930,662,5231,20821,27216,441380,96175,297792,47413
ObjectId("5ea70f350e7500002003666d"),39,OH,2017,11664129,34621,741,,11224,16823,280557,57521,202320,20716
ObjectId("5ea70f350e7500002003666e"),39,OH,2018,11689442,32723,564,,9185,17674,254496,48186,186401,19909
ObjectId("5ea70f350e7500002003666f"),40,OK,2016,3921207,17855,247,2039,3174,12334,118010,29376,76358,12276
ObjectId("5ea70f350e75000020036670"),40,OK,1996,3301000,19710,223,1545,3519,14423,166892,41447,109506,15939
ObjectId("5ea70f350e75000020036671"),40,OK,1997,3317000,18560,229,1517,3446,13368,163698,40015,109039,14644
ObjectId("5ea70f350e75000020036672"),40,OK,1998,3347000,18053,204,1513,3078,13258,149426,38268,97593,13565
ObjectId("5ea70f350e75000020036673"),40,OK,1999,3358044,17066,231,1375,2785,12675,140220,34472,93616,12132
ObjectId("5ea70f350e75000020036674"),40,OK,2000,3450654,17177,182,1422,2615,12958,140125,31661,96116,12348
ObjectId("5ea70f350e75000020036675"),40,OK,2001,3469577,17726,185,1486,2746,13309,141679,34573,94537,12569
ObjectId("5ea70f350e75000020036676"),40,OK,2002,3489700,17587,163,1573,2966,12885,148128,35171,100185,12772
ObjectId("5ea70f350e75000020036677"),40,OK,2003,3506469,17758,206,1501,3224,12827,151208,34846,103404,12958
ObjectId("5ea70f350e75000020036678"),40,OK,2004,3523546,17635,186,1557,3090,12802,149472,35244,101271,12957
ObjectId("5ea70f350e75000020036679"),40,OK,2005,3543442,18044,187,1481,3230,13146,143406,35692,93814,13900
ObjectId("5ea70f350e7500002003667a"),40,OK,2006,3579212,17905,210,1488,3145,13062,129728,34437,81853,13438
ObjectId("5ea70f350e7500002003667b"),40,OK,2007,3617316,18234,224,1565,3392,13053,128714,34367,80747,13600
ObjectId("5ea70f350e7500002003667c"),40,OK,2008,3642361,19359,215,1471,3698,13975,126535,35247,80265,11023
ObjectId("5ea70f350e7500002003667d"),40,OK,2009,3687050,18560,234,1535,3358,13433,132350,38071,83813,10466
ObjectId("5ea70f350e7500002003667e"),40,OK,2010,3760184,18100,195,1469,3345,13091,129464,37848,81303,10313
ObjectId("5ea70f350e7500002003667f"),40,OK,2011,3784163,17311,212,1410,3288,12401,127618,36462,80064,11092
ObjectId("5ea70f350e75000020036680"),40,OK,2012,3815780,18102,220,1622,3248,13012,130969,36094,83131,11744
ObjectId("5ea70f350e75000020036681"),40,OK,2013,3853118,17187,198,1715,3023,11652,126418,33512,81624,11282
ObjectId("5ea70f350e75000020036682"),40,OK,2014,3879610,16052,180,1361,3073,10937,117445,29963,76719,10763
ObjectId("5ea70f350e75000020036683"),40,OK,1995,3278000,21770,400,1461,3788,16121,161693,41694,103727,16272
ObjectId("5ea70f350e75000020036684"),40,OK,2015,3907414,16746,240,1418,3018,11535,114055,28783,74678,10594
ObjectId("5ea70f350e75000020036685"),40,OK,1979,2892000,11719,281,953,2966,7519,124293,42646,69292,12355
ObjectId("5ea70f350e75000020036686"),40,OK,1980,3001252,12589,299,1088,3147,8055,139061,50802,75649,12610
